method,rank,query_artist,query_song,query_genre,match_artist,match_song,match_genre,score,hit
tfidf_squared_cosine,1,Tori Amos,Mother (2006 Remastered Alternate Mix),metal,Coheed and Cambria,The Light & The Glass,rock,0.30328977020328485,False
tfidf_squared_cosine,2,Tori Amos,Mother (2006 Remastered Alternate Mix),metal,Liza Minnelli,All That Jazz,jazz,0.2973860425493947,False
tfidf_squared_cosine,3,Tori Amos,Mother (2006 Remastered Alternate Mix),metal,Sandy Denny,Let's Jump The Broomstick,folk,0.28752698674378263,False
tfidf_squared_cosine,1,Haste The Day,Autumn,metal,Jupiter Jones,Auf das Leben,folk,0.684479513609968,False
tfidf_squared_cosine,2,Haste The Day,Autumn,metal,Ohrbooten,Dschungelpartei,reggae,0.6668373319116552,False
tfidf_squared_cosine,3,Haste The Day,Autumn,metal,Rammstein,ROSENROT,metal,0.6507391063894148,True
tfidf_squared_cosine,1,Atreyu,This Flesh A Tomb (Instrumental Version),metal,Southside Johnny & The Asbury Jukes,Wait In Vain,rock,0.28515487875230683,False
tfidf_squared_cosine,2,Atreyu,This Flesh A Tomb (Instrumental Version),metal,The Departure,Arms Around Me (BBC 6Music Session),rock,0.2782923519354446,False
tfidf_squared_cosine,3,Atreyu,This Flesh A Tomb (Instrumental Version),metal,Reverend Bizarre,Demons Annoying Me,metal,0.27813359495808243,True
tfidf_squared_cosine,1,STRATOVARIUS,Elements,metal,Stoa,Infant Joy,classical,0.41623210230993674,False
tfidf_squared_cosine,2,STRATOVARIUS,Elements,metal,Black Uhuru,Utterance,reggae,0.37867982613144646,False
tfidf_squared_cosine,3,STRATOVARIUS,Elements,metal,Charlotte Church,Joy To The World,classical,0.37445286233051167,False
tfidf_squared_cosine,1,Haste The Day,Chorus Of Angels,metal,The Prodigy,Wake Up Call (Album Version),electronic,0.36331315624004523,False
tfidf_squared_cosine,2,Haste The Day,Chorus Of Angels,metal,Little Big Town,From This Dream,country,0.3592247862349657,False
tfidf_squared_cosine,3,Haste The Day,Chorus Of Angels,metal,Josh Groban,It Came Upon A Midnight Clear (Album Version),classical,0.33709724701822813,False
tfidf_squared_cosine,1,Avenged Sevenfold,To End The Rapture,metal,The White Stripes,St. Andrew (This Battle Is In The Air),rock,0.37000091123058054,False
tfidf_squared_cosine,2,Avenged Sevenfold,To End The Rapture,metal,Incantation,Apocalyptic Destroyer of Angels,metal,0.36034368252004656,True
tfidf_squared_cosine,3,Avenged Sevenfold,To End The Rapture,metal,Josh Groban,It Came Upon A Midnight Clear (Album Version),classical,0.3214879792182812,False
tfidf_squared_cosine,1,Iron Maiden,Phantom Of The Opera (Live) (1998 Digital Remaster),metal,Onyx,Slam Harder,hip hop,0.386608759470254,False
tfidf_squared_cosine,2,Iron Maiden,Phantom Of The Opera (Live) (1998 Digital Remaster),metal,Onyx,Slam,hip hop,0.386608759470254,False
tfidf_squared_cosine,3,Iron Maiden,Phantom Of The Opera (Live) (1998 Digital Remaster),metal,Bunny Wailer,Walk The Proud Land,reggae,0.3787523182433935,False
tfidf_squared_cosine,1,Avenged Sevenfold,Second Heartbeat,metal,John Lee Hooker,It Serves Me Right To Suffer,blues,0.35822820532709915,False
tfidf_squared_cosine,2,Avenged Sevenfold,Second Heartbeat,metal,Mest,Can't Take This (Album Version),punk,0.35168059379339195,False
tfidf_squared_cosine,3,Avenged Sevenfold,Second Heartbeat,metal,Wolverine,Towards Loss,metal,0.34271295694638965,True
tfidf_squared_cosine,1,Opeth,The Moor,metal,Motion City Soundtrack,Cambridge (Album Version),punk,0.3290489024943286,False
tfidf_squared_cosine,2,Opeth,The Moor,metal,CREMATORY,The Prophecy,metal,0.2709216158232041,True
tfidf_squared_cosine,3,Opeth,The Moor,metal,Ferry Corsten,It's Time,electronic,0.2699299995298253,False
tfidf_squared_cosine,1,Slipknot,Gehenna,metal,Blink-182,GO,punk,0.6763415541938219,False
tfidf_squared_cosine,2,Slipknot,Gehenna,metal,Jill Scott,Brotha,r&b/soul,0.6717848174359596,False
tfidf_squared_cosine,3,Slipknot,Gehenna,metal,The Black Keys,All Hands Against His Own,blues,0.6401268487882927,False
tfidf_squared_cosine,1,Ozzy Osbourne,Steal Away (The Night),metal,Julie Roberts,That Ain't A Crime,country,0.3877531814710248,False
tfidf_squared_cosine,2,Ozzy Osbourne,Steal Away (The Night),metal,Joe Cocker,Chain Of Fools,blues,0.3829496807163082,False
tfidf_squared_cosine,3,Ozzy Osbourne,Steal Away (The Night),metal,Aztec Camera,Over My Head,jazz,0.3691994816504711,False
tfidf_squared_cosine,1,HIM,Heartache Every Moment,metal,Keith Anderson,Lost In This Moment,country,0.37322674092931724,False
tfidf_squared_cosine,2,HIM,Heartache Every Moment,metal,Deep Dish,Say Hello (Angello & Ingrosso Remix),electronic,0.35483324660556137,False
tfidf_squared_cosine,3,HIM,Heartache Every Moment,metal,Josh Groban,When You Say You Love Me (Album Version),classical,0.3260101338857822,False
tfidf_squared_cosine,1,Kamelot,This Pain,metal,Mansun,Witness To A Murder (Part 2),classical,0.37884976782157936,False
tfidf_squared_cosine,2,Kamelot,This Pain,metal,Floetry,Blessed 2 Have,r&b/soul,0.308437425507323,False
tfidf_squared_cosine,3,Kamelot,This Pain,metal,MORS PRINCIPIUM EST,Last apprentice,metal,0.2768104698434835,True
tfidf_squared_cosine,1,Drowning Pool,Bodies,metal,Mountain Goats,Have To Explode,rock,0.3289055432834631,False
tfidf_squared_cosine,2,Drowning Pool,Bodies,metal,Kurtis Blow,AJ Scratch,hip hop,0.31020999567576746,False
tfidf_squared_cosine,3,Drowning Pool,Bodies,metal,As Cities Burn,Wrong Body,punk,0.308339790603336,False
tfidf_squared_cosine,1,Nine Inch Nails,Gunshots by Computer,metal,Houston,Twizala,r&b/soul,0.3758288073316454,False
tfidf_squared_cosine,2,Nine Inch Nails,Gunshots by Computer,metal,Jackson 5,Lookin' Through The Windows,r&b/soul,0.3617055279154256,False
tfidf_squared_cosine,3,Nine Inch Nails,Gunshots by Computer,metal,Waldeck,Morning Light,reggae,0.3571072020367866,False
tfidf_squared_cosine,1,Children Of Bodom,No Commands,metal,Puressence,It Doesn't Matter Anymore,pop,0.4084988354480251,False
tfidf_squared_cosine,2,Children Of Bodom,No Commands,metal,City And Colour,Love Don't Live Here Anymore,folk,0.39782716257148826,False
tfidf_squared_cosine,3,Children Of Bodom,No Commands,metal,Conjure One,One Word,electronic,0.38201487840371423,False
tfidf_squared_cosine,1,Metallica,The Prince,metal,Pantera,Shattered (LP Version),metal,0.32584321884817186,True
tfidf_squared_cosine,2,Metallica,The Prince,metal,Kaskade,Angel On My Shoulder,electronic,0.2925299854432962,False
tfidf_squared_cosine,3,Metallica,The Prince,metal,Stoa,I Wish You Could Smile,classical,0.2903708222523258,False
tfidf_squared_cosine,1,Demon Hunter,The Science Of Lies,metal,Depeche Mode,Freestate,electronic,0.339581270662817,False
tfidf_squared_cosine,2,Demon Hunter,The Science Of Lies,metal,Killah Priest,Redemption (Feat. Jeni Fujita),hip hop,0.32273651270937015,False
tfidf_squared_cosine,3,Demon Hunter,The Science Of Lies,metal,Massive Attack,Teardrop (Mad Professor Mazaruni Instrumental),electronic,0.283307476337599,False
tfidf_squared_cosine,1,Megadeth,Black Curtains (2004 Digital Remaster),metal,Joan Baez,Black Is The Color,folk,0.3492526816091887,False
tfidf_squared_cosine,2,Megadeth,Black Curtains (2004 Digital Remaster),metal,Nevermore,C.b.f.,metal,0.32529944715376174,True
tfidf_squared_cosine,3,Megadeth,Black Curtains (2004 Digital Remaster),metal,Public Image Ltd,Bags,punk,0.30786937883703697,False
tfidf_squared_cosine,1,Children Of Bodom,Hellhounds on My Trail,metal,Marilyn Manson,Para-noir,metal,0.301145963260248,True
tfidf_squared_cosine,2,Children Of Bodom,Hellhounds on My Trail,metal,Midtown,Become What You Hate,punk,0.29533176427807406,False
tfidf_squared_cosine,3,Children Of Bodom,Hellhounds on My Trail,metal,Nerina Pallot,When Did I Become Such A Bitch,folk,0.2949921092775973,False
tfidf_squared_cosine,1,Iron Maiden,Lord Of The Flies (Live In Dortmund),metal,Celtic Woman,May It Be,electronic,0.41237193448915455,False
tfidf_squared_cosine,2,Iron Maiden,Lord Of The Flies (Live In Dortmund),metal,Old Man's Child,Soul Possessed,metal,0.4062364203740721,True
tfidf_squared_cosine,3,Iron Maiden,Lord Of The Flies (Live In Dortmund),metal,1349,Sculptor of Flesh,metal,0.37594642609765233,True
tfidf_squared_cosine,1,August Burns Red,An American Dream,metal,Burning Spear,Old Marcus Garvey,reggae,0.3202227010144799,False
tfidf_squared_cosine,2,August Burns Red,An American Dream,metal,Burden Of A Day,My Forfeit,metal,0.3072172211087045,True
tfidf_squared_cosine,3,August Burns Red,An American Dream,metal,Knapsack,Simple Favor,punk,0.29719353989079544,False
tfidf_squared_cosine,1,Lamb Of God,We Die Alone (Bonus Track),metal,UnsraW,-9-,rock,0.37111444728379556,False
tfidf_squared_cosine,2,Lamb Of God,We Die Alone (Bonus Track),metal,P.o.d,Rise Against,metal,0.33110190129795575,True
tfidf_squared_cosine,3,Lamb Of God,We Die Alone (Bonus Track),metal,Carla Thomas,I'll Always Have Faith In You,r&b/soul,0.31804234919506247,False
tfidf_squared_cosine,1,Céline Dion,Zora sourit,pop,Miss Kittin,3ème Sexe,electronic,0.7052148139173232,False
tfidf_squared_cosine,2,Céline Dion,Zora sourit,pop,Jacques Dutronc,Laquelle Des Deux Est La Plus Snob,pop,0.6788386544661649,True
tfidf_squared_cosine,3,Céline Dion,Zora sourit,pop,Zazie,Tomber Le Masque,pop,0.6609389417531046,True
tfidf_squared_cosine,1,Kelly Clarkson,Cry,pop,The Beautiful Mistake,Stavesail,punk,0.35942382831782604,False
tfidf_squared_cosine,2,Kelly Clarkson,Cry,pop,The Decemberists,I Was Meant For the Stage,rock,0.3452673841577714,False
tfidf_squared_cosine,3,Kelly Clarkson,Cry,pop,Sia,Lentil (Live),punk,0.339751708030884,False
tfidf_squared_cosine,1,Britney Spears,Let Me Be,pop,Midnight Oil,Read About It,rock,0.31101623604484374,False
tfidf_squared_cosine,2,Britney Spears,Let Me Be,pop,Susheela Raman,Trust In Me,electronic,0.303829028875539,False
tfidf_squared_cosine,3,Britney Spears,Let Me Be,pop,The Thermals,Time to Lose,punk,0.2911213420269494,False
tfidf_squared_cosine,1,Sara Bareilles,Love Song,pop,Hazel O'Connor,Calls The Tune,punk,0.42584168500066116,False
tfidf_squared_cosine,2,Sara Bareilles,Love Song,pop,Joe Henry,I Will Write My Book,rock,0.40916430135476645,False
tfidf_squared_cosine,3,Sara Bareilles,Love Song,pop,Van Morrison,Rolling Hills,blues,0.3847995988301728,False
tfidf_squared_cosine,1,Michael Jackson,Why You Wanna Trip On Me,pop,Hooverphonic,Everytime We Live Together We Die A Bit More,electronic,0.31150388597987383,False
tfidf_squared_cosine,2,Michael Jackson,Why You Wanna Trip On Me,pop,Bowling For Soup,Here We Go,punk,0.3103343285700696,False
tfidf_squared_cosine,3,Michael Jackson,Why You Wanna Trip On Me,pop,The Living End,What's On Your Radio?,punk,0.29679172573096635,False
tfidf_squared_cosine,1,Christina Aguilera,Candyman,pop,Zapp & Roger,Computer Love,r&b/soul,0.6283823207960101,False
tfidf_squared_cosine,2,Christina Aguilera,Candyman,pop,Stevie Wonder,You Haven't Done Nothin',r&b/soul,0.5988532738835345,False
tfidf_squared_cosine,3,Christina Aguilera,Candyman,pop,The Chi-Lites,Have You Seen Her,r&b/soul,0.597901620107887,False
tfidf_squared_cosine,1,Enrique Iglesias,Ruleta Rusa,pop,Maelo Ruiz,Me Lo Estas Poniendo Dificil,latin,0.6041245648389312,False
tfidf_squared_cosine,2,Enrique Iglesias,Ruleta Rusa,pop,Jerry Rivera,Tu,latin,0.5920006172791901,False
tfidf_squared_cosine,3,Enrique Iglesias,Ruleta Rusa,pop,Soraya Arnelas,Rosas Nuevas,latin,0.5802133211769076,False
tfidf_squared_cosine,1,Michael Jackson,Baby Be Mine,pop,Dope,March Of Hope,metal,0.37932274386719694,False
tfidf_squared_cosine,2,Michael Jackson,Baby Be Mine,pop,Maxwell,The Lady Suite,r&b/soul,0.36283991179875374,False
tfidf_squared_cosine,3,Michael Jackson,Baby Be Mine,pop,Chanté Moore,Give Me Time,r&b/soul,0.34379195261927803,False
tfidf_squared_cosine,1,Natasha Bedingfield,Silent Movie,pop,Gregg Allman,Wolf's A' Howlin',blues,0.2815507631659071,False
tfidf_squared_cosine,2,Natasha Bedingfield,Silent Movie,pop,Refused,Fudge,punk,0.2788342724104208,False
tfidf_squared_cosine,3,Natasha Bedingfield,Silent Movie,pop,Depeche Mode,Freestate,electronic,0.2758772348527,False
tfidf_squared_cosine,1,Newsboys,Dance,pop,UnsraW,-9-,rock,0.391325766047245,False
tfidf_squared_cosine,2,Newsboys,Dance,pop,The Planet Smashers,Police The Nation,reggae,0.3783100107346811,False
tfidf_squared_cosine,3,Newsboys,Dance,pop,Carla Thomas,I'll Always Have Faith In You,r&b/soul,0.35082673686992133,False
tfidf_squared_cosine,1,Shakira,Años Luz,pop,Bebe,La Coqueta,latin,0.6468116923408493,False
tfidf_squared_cosine,2,Shakira,Años Luz,pop,Terranova,De Oro,electronic,0.5970446935104026,False
tfidf_squared_cosine,3,Shakira,Años Luz,pop,Daddy Yankee,Llamado De Emergencia,reggae,0.5964084108087135,False
tfidf_squared_cosine,1,Natasha Bedingfield,Stumble,pop,Matt Nathanson,More Than This,folk,0.27195352882585283,False
tfidf_squared_cosine,2,Natasha Bedingfield,Stumble,pop,Bodyrockers,Round & Round,electronic,0.2686185987435208,False
tfidf_squared_cosine,3,Natasha Bedingfield,Stumble,pop,Heather Headley,What's Not Being Said,r&b/soul,0.26333724657832985,False
tfidf_squared_cosine,1,Ke$ha,TiK ToK,pop,Banaroo,Ringa Ding Ding,electronic,0.41416549354942184,False
tfidf_squared_cosine,2,Ke$ha,TiK ToK,pop,The Planet Smashers,Life Of The Party,reggae,0.36428993826841993,False
tfidf_squared_cosine,3,Ke$ha,TiK ToK,pop,Andrew W.K.,Long Live The Party,rock,0.3499803472000343,False
tfidf_squared_cosine,1,Beyoncé,That's Why You're Beautiful,pop,Ruben Studdard,Make Ya Feel Beautiful,r&b/soul,0.440928141847445,False
tfidf_squared_cosine,2,Beyoncé,That's Why You're Beautiful,pop,Willard Grant Conspiracy,The Pugilist,folk,0.4332969246976971,False
tfidf_squared_cosine,3,Beyoncé,That's Why You're Beautiful,pop,Paul Potts,Cavatina,classical,0.4328016103629244,False
tfidf_squared_cosine,1,Enrique Iglesias,Roamer,pop,Daft Punk,Touch It / Technologic,electronic,0.3357599721610784,False
tfidf_squared_cosine,2,Enrique Iglesias,Roamer,pop,The Animals,I Believe To My Soul,blues,0.32830063979129237,False
tfidf_squared_cosine,3,Enrique Iglesias,Roamer,pop,Martina Topley Bird,I Still Feel,electronic,0.3144492684496992,False
tfidf_squared_cosine,1,Céline Dion,Partout Je Vois,pop,Amandine Bourgeois,L'Homme De La Situation,pop,0.7528900346982176,True
tfidf_squared_cosine,2,Céline Dion,Partout Je Vois,pop,Pascal Obispo,Assassine,classical,0.7229923863842633,False
tfidf_squared_cosine,3,Céline Dion,Partout Je Vois,pop,Katerine,Titanic,electronic,0.71773886468724,False
tfidf_squared_cosine,1,Britney Spears,Can't Make You Love Me,pop,The Dells,It's All Up To You,r&b/soul,0.3301173371049308,False
tfidf_squared_cosine,2,Britney Spears,Can't Make You Love Me,pop,Bruce Hornsby and the Range,Stranded On Easy Street,folk,0.3039515496733444,False
tfidf_squared_cosine,3,Britney Spears,Can't Make You Love Me,pop,SR-71,Politically Correct,punk,0.29656745683256885,False
tfidf_squared_cosine,1,Britney Spears,Girl In The Mirror,pop,Ledisi,Alright,r&b/soul,0.3224202231244906,False
tfidf_squared_cosine,2,Britney Spears,Girl In The Mirror,pop,Rachelle Ferrell,Welcome To My Love,r&b/soul,0.3144102796439007,False
tfidf_squared_cosine,3,Britney Spears,Girl In The Mirror,pop,The Smashing Pumpkins,You're All I've Got Tonight,rock,0.30306640953968317,False
tfidf_squared_cosine,1,Annie Lennox,Big Sky,pop,Paul Potts,La Prima Volta (First Time Ever I Saw Your Face),classical,0.29539057448399414,False
tfidf_squared_cosine,2,Annie Lennox,Big Sky,pop,Venus Hum,Alice,electronic,0.2848083283691588,False
tfidf_squared_cosine,3,Annie Lennox,Big Sky,pop,Chromeo,Mercury Tears,electronic,0.26032212944207445,False
tfidf_squared_cosine,1,Britney Spears,Piece Of Me (Main Version),pop,Recoil,Missing Piece,electronic,0.46247091288236475,False
tfidf_squared_cosine,2,Britney Spears,Piece Of Me (Main Version),pop,The Falcon,The Angry Cry Of The Angry Pie,punk,0.4059274399178769,False
tfidf_squared_cosine,3,Britney Spears,Piece Of Me (Main Version),pop,Katie Melua,Piece By Piece,jazz,0.3558785923293659,False
tfidf_squared_cosine,1,Britney Spears,Radar,pop,Beastie Boys,So What'Cha Want (Butt Naked Version) (Explicit) (2009 Digital Remaster),hip hop,0.286347932972686,False
tfidf_squared_cosine,2,Britney Spears,Radar,pop,Andreas Johnson,Glorious,rock,0.2852263822022792,False
tfidf_squared_cosine,3,Britney Spears,Radar,pop,Boogie Down Productions,Sex And Violence,hip hop,0.2813554884957741,False
tfidf_squared_cosine,1,Mariah Carey,Did I Do That?,pop,Gloria Estefan,The Heart Never Learns,latin,0.3011785274150055,False
tfidf_squared_cosine,2,Mariah Carey,Did I Do That?,pop,Angie Stone,Here We Go Again,r&b/soul,0.29190602267477034,False
tfidf_squared_cosine,3,Mariah Carey,Did I Do That?,pop,The Starting Line,This Ride,punk,0.28872578917947345,False
tfidf_squared_cosine,1,Enrique Iglesias,Contigo,pop,Fey,Ay que pesado,latin,0.6089161189745494,False
tfidf_squared_cosine,2,Enrique Iglesias,Contigo,pop,Juan Luis Guerra,Cancioncita De Amor,latin,0.5978328779987193,False
tfidf_squared_cosine,3,Enrique Iglesias,Contigo,pop,Natalia Oreiro,Que Pena Me Das,latin,0.5940317918892928,False
tfidf_squared_cosine,1,Britney Spears,When Your Eyes Say It,pop,Bellamy Brothers,Feelin' The Feelin',country,0.4079670735143194,False
tfidf_squared_cosine,2,Britney Spears,When Your Eyes Say It,pop,Midtown,Is It Me? Is It True?,rock,0.3648964665975043,False
tfidf_squared_cosine,3,Britney Spears,When Your Eyes Say It,pop,Visage,Whispers,electronic,0.35673886951841954,False
tfidf_squared_cosine,1,Enrique Iglesias,Little Girl,pop,The Hurt Process,Tuesday,punk,0.38068376701232737,False
tfidf_squared_cosine,2,Enrique Iglesias,Little Girl,pop,Dottie West,Forever Yours,country,0.3620499490264104,False
tfidf_squared_cosine,3,Enrique Iglesias,Little Girl,pop,Toby Keith,You Shouldn't Kiss Me Like This,country,0.32267468759091045,False
tfidf_squared_cosine,1,Maroon 5,Nothing Lasts Forever,pop,Babyface,I Love You Babe,r&b/soul,0.47332649558061857,False
tfidf_squared_cosine,2,Maroon 5,Nothing Lasts Forever,pop,The Jacksons,The Hurt,pop,0.37112519249708736,True
tfidf_squared_cosine,3,Maroon 5,Nothing Lasts Forever,pop,Avant,I Wanna Know,blues,0.338537586851467,False
tfidf_squared_cosine,1,Whitney Houston,Step By Step,pop,Johnny Winter,Stone County,blues,0.43987557009842115,False
tfidf_squared_cosine,2,Whitney Houston,Step By Step,pop,Lykke Li,Little Bit [CSS Remix],electronic,0.4067080415400784,False
tfidf_squared_cosine,3,Whitney Houston,Step By Step,pop,Aretha Franklin,It's Your Thing,jazz,0.38922361460270094,False
tfidf_squared_cosine,1,Selena Gomez & The Scene,Tell Me Something I Don't Know,pop,Craig Morgan,In My Neighborhood,country,0.3317706910880481,False
tfidf_squared_cosine,2,Selena Gomez & The Scene,Tell Me Something I Don't Know,pop,Shannon McNally,Miracle Mile,country,0.3130957943834077,False
tfidf_squared_cosine,3,Selena Gomez & The Scene,Tell Me Something I Don't Know,pop,Fats Domino,Blue Monday,blues,0.29464354610604804,False
tfidf_squared_cosine,1,Edward Sharpe & The Magnetic Zeros,Simplest Love,pop,Doyle Bramhall II & Smokestack,Green Light Girl,blues,0.495420428209011,False
tfidf_squared_cosine,2,Edward Sharpe & The Magnetic Zeros,Simplest Love,pop,Sophie Milman,(It's Not Easy) Bein' Green,jazz,0.4334365964711005,False
tfidf_squared_cosine,3,Edward Sharpe & The Magnetic Zeros,Simplest Love,pop,Leonard Cohen,Leaving Green Sleeves,folk,0.42782189152349964,False
tfidf_squared_cosine,1,Michael Jackson,Man In The Mirror,pop,Kayah,Dla Niego,pop,0.5516506220512422,True
tfidf_squared_cosine,2,Michael Jackson,Man In The Mirror,pop,Sentidos Opuestos,Oh Na Na Na,latin,0.5449782944356153,False
tfidf_squared_cosine,3,Michael Jackson,Man In The Mirror,pop,Orla Fallon,An Mhaighdean Mhara,classical,0.5328873685489712,False
tfidf_squared_cosine,1,Michael Jackson,You Are Not Alone,pop,Heavenly,Tool,pop,0.3461990050677155,True
tfidf_squared_cosine,2,Michael Jackson,You Are Not Alone,pop,The Cure,Apart,punk,0.3238198050381142,False
tfidf_squared_cosine,3,Michael Jackson,You Are Not Alone,pop,Rise Against,The Dirt Whispered,punk,0.3195623395230352,False
tfidf_squared_cosine,1,Natasha Bedingfield,I Think They're Thinking - Interlude,pop,Reel Big Fish,Your Guts (I Hate 'em) (Live),reggae,0.4241595500005096,False
tfidf_squared_cosine,2,Natasha Bedingfield,I Think They're Thinking - Interlude,pop,Cibelle,Hate,electronic,0.33193291033828026,False
tfidf_squared_cosine,3,Natasha Bedingfield,I Think They're Thinking - Interlude,pop,Bouncing Souls,Better Life,punk,0.28528732764361553,False
tfidf_squared_cosine,1,Enrique Iglesias,Heroe,pop,The Hurt Process,Tuesday,punk,0.3851448862572706,False
tfidf_squared_cosine,2,Enrique Iglesias,Heroe,pop,Dottie West,Forever Yours,country,0.36056990912828385,False
tfidf_squared_cosine,3,Enrique Iglesias,Heroe,pop,Toby Keith,You Shouldn't Kiss Me Like This,country,0.32033572795020665,False
tfidf_squared_cosine,1,Jason Mraz,Live High (Album Version),pop,Boyz II Men,Easy,r&b/soul,0.40150987620097306,False
tfidf_squared_cosine,2,Jason Mraz,Live High (Album Version),pop,Felt,Penelope Tree,pop,0.38796974346109364,True
tfidf_squared_cosine,3,Jason Mraz,Live High (Album Version),pop,Alicia Keys,Lovin U,r&b/soul,0.33460041721238337,False
tfidf_squared_cosine,1,Depeche Mode,Precious (Live In Milan),pop,Heideroosjes,If Trust Is Broken...,punk,0.3413594730105924,False
tfidf_squared_cosine,2,Depeche Mode,Precious (Live In Milan),pop,Supreme Majesty,Heroes Of Our Land,metal,0.32698980691223906,False
tfidf_squared_cosine,3,Depeche Mode,Precious (Live In Milan),pop,Maxwell,NoOne,r&b/soul,0.3160676186671852,False
tfidf_squared_cosine,1,Colbie Caillat,Midnight Bottle,pop,George Jones,Drive Me To Drink,country,0.3919898042237266,False
tfidf_squared_cosine,2,Colbie Caillat,Midnight Bottle,pop,The Flying Burrito Brothers,Tonight The Bottle Let Me Down,country,0.34767503427761126,False
tfidf_squared_cosine,3,Colbie Caillat,Midnight Bottle,pop,Afroman,Let's All Get Drunk,hip hop,0.29733593270237146,False
tfidf_squared_cosine,1,Mariah Carey,I'll Be There,pop,RyanDan,I'll Be There,classical,0.892428740725418,False
tfidf_squared_cosine,2,Mariah Carey,I'll Be There,pop,The Brand New Heavies,Worlds Keep Spinning,jazz,0.3140793475671881,False
tfidf_squared_cosine,3,Mariah Carey,I'll Be There,pop,MxPx,You Found Me,punk,0.3114506663296134,False
tfidf_squared_cosine,1,Whitney Houston,Thinking About You,pop,Rory Gallagher,Out On The Western Plain,blues,0.6270925498295808,False
tfidf_squared_cosine,2,Whitney Houston,Thinking About You,pop,T.Rex,London Boys,rock,0.5992514748773033,False
tfidf_squared_cosine,3,Whitney Houston,Thinking About You,pop,Nirvana,Something In The Way,rock,0.5723877284111769,False
tfidf_squared_cosine,1,Phil Collins,A Groovy Kind Of Love (Live),pop,Barry Manilow,Some Kind Of Friend,jazz,0.35670407259006603,False
tfidf_squared_cosine,2,Phil Collins,A Groovy Kind Of Love (Live),pop,The Pipettes,ABC,pop,0.35354091501818696,True
tfidf_squared_cosine,3,Phil Collins,A Groovy Kind Of Love (Live),pop,RODNEY CROWELL,What Kind Of Love,country,0.32820030584267623,False
tfidf_squared_cosine,1,Kelly Clarkson,Anytime,pop,Percy Sledge,Baby Help Me,r&b/soul,0.3617258043303711,False
tfidf_squared_cosine,2,Kelly Clarkson,Anytime,pop,Yellowcard,Believe,punk,0.3563730270024973,False
tfidf_squared_cosine,3,Kelly Clarkson,Anytime,pop,Robin Thicke,Dreamworld,r&b/soul,0.3415924789333245,False
tfidf_squared_cosine,1,Wire,Strange,punk,ANJA GARBAREK,Something Written,jazz,0.32481718937874265,False
tfidf_squared_cosine,2,Wire,Strange,punk,Destroyer,Smith,folk,0.31925473087326967,False
tfidf_squared_cosine,3,Wire,Strange,punk,Evergreen Terrace,Give 'Em the Sleeper,metal,0.3158587817163117,False
tfidf_squared_cosine,1,The Clash,Inoculated City,punk,Skip James,I'm So Glad,blues,0.32709614009626525,False
tfidf_squared_cosine,2,The Clash,Inoculated City,punk,Good Riddance,21 Guns (Good Riddance),punk,0.28431618143884174,True
tfidf_squared_cosine,3,The Clash,Inoculated City,punk,Bob Dylan,With God On Our Side,folk,0.2754666344101937,False
tfidf_squared_cosine,1,The Wonder Years,Dude_ What Is a Land Pirate?,punk,Eminem,Ken Kaniff,hip hop,0.2887102705778009,False
tfidf_squared_cosine,2,The Wonder Years,Dude_ What Is a Land Pirate?,punk,Lucie Silvas,Already Gone,pop,0.2730922097040804,False
tfidf_squared_cosine,3,The Wonder Years,Dude_ What Is a Land Pirate?,punk,Sleeper,Delicious,pop,0.26810095616220014,False
tfidf_squared_cosine,1,Rise Against,But Tonight We Dance,punk,Ultravox,Private Lives,electronic,0.3817532472669443,False
tfidf_squared_cosine,2,Rise Against,But Tonight We Dance,punk,Silje Nergaard,Dance me love,jazz,0.3088080492570127,False
tfidf_squared_cosine,3,Rise Against,But Tonight We Dance,punk,Celtic Woman,The Sky And The Dawn And The Sun,folk,0.2906216680338113,False
tfidf_squared_cosine,1,The Clash,Cool Confusion,punk,999,Me And My Desire,punk,0.4579788150346767,True
tfidf_squared_cosine,2,The Clash,Cool Confusion,punk,Blink-182,GO,punk,0.4427341268685251,True
tfidf_squared_cosine,3,The Clash,Cool Confusion,punk,Slipknot,Gehenna,metal,0.4239510794213426,False
tfidf_squared_cosine,1,The Clash,Brand New Cadillac,punk,Nina Simone,He Ain't Comin' Home No More,classical,0.5246971775661858,False
tfidf_squared_cosine,2,The Clash,Brand New Cadillac,punk,Blind Willie Johnson,Jesus Is Coming Soon,blues,0.3731861059029608,False
tfidf_squared_cosine,3,The Clash,Brand New Cadillac,punk,Junior Senior,C'Mon,electronic,0.3643664168436077,False
tfidf_squared_cosine,1,Crystal Castles,Insectica,punk,Darude,Feel The Beat,electronic,0.316531642094662,False
tfidf_squared_cosine,2,Crystal Castles,Insectica,punk,Sonny James,Need You,country,0.3035996275471034,False
tfidf_squared_cosine,3,Crystal Castles,Insectica,punk,Neil Young,Stayin' Power (Remastered Album Version),blues,0.297867915795315,False
tfidf_squared_cosine,1,Rise Against,The Dirt Whispered,punk,Tom McRae,A & B Song,folk,0.3641816047619349,False
tfidf_squared_cosine,2,Rise Against,The Dirt Whispered,punk,The Mavericks,What A Crying Shame,country,0.3538690948763484,False
tfidf_squared_cosine,3,Rise Against,The Dirt Whispered,punk,Junkie XL,Today,electronic,0.34919914504275185,False
tfidf_squared_cosine,1,Bad Religion,Operation Rescue,punk,David Ball,There Stands The Glass,country,0.32525878963014704,False
