track_id,song_id,artist_id,artist_name,song_title,release,release_year,duration,artist_familiarity,artist_hotttnesss,genre,top_tags,n_words,nnz_words,l2_norm,is_test,dot_rank1_song,dot_rank1_score,dot_rank2_song,dot_rank2_score,dot_rank3_song,dot_rank3_score,centered_dot_rank1_song,centered_dot_rank1_score,centered_dot_rank2_song,centered_dot_rank2_score,centered_dot_rank3_song,centered_dot_rank3_score,correlation_rank1_song,correlation_rank1_score,correlation_rank2_song,correlation_rank2_score,correlation_rank3_song,correlation_rank3_score,cosine_rank1_song,cosine_rank1_score,cosine_rank2_song,cosine_rank2_score,cosine_rank3_song,cosine_rank3_score,tfidf_dot_rank1_song,tfidf_dot_rank1_score,tfidf_dot_rank2_song,tfidf_dot_rank2_score,tfidf_dot_rank3_song,tfidf_dot_rank3_score,tfidf_centered_dot_rank1_song,tfidf_centered_dot_rank1_score,tfidf_centered_dot_rank2_song,tfidf_centered_dot_rank2_score,tfidf_centered_dot_rank3_song,tfidf_centered_dot_rank3_score,tfidf_correlation_rank1_song,tfidf_correlation_rank1_score,tfidf_correlation_rank2_song,tfidf_correlation_rank2_score,tfidf_correlation_rank3_song,tfidf_correlation_rank3_score,tfidf_cosine_rank1_song,tfidf_cosine_rank1_score,tfidf_cosine_rank2_song,tfidf_cosine_rank2_score,tfidf_cosine_rank3_song,tfidf_cosine_rank3_score
TRFEGGQ128E07898AA,SOMPSXS12D021B12D7,AR66H0N1187B9AE91E,Etta James,W.O.M.A.N.,The Very Best Of Etta James: The Chess Singles,1996,193.72363,0.774411519667,0.641347950577,blues,blues; soul; female vocalists; oldies; 1955,163,69,31.937439,0,The Isley Brothers - Touch Me,936.0,Susan Tedeschi - It Hurt So Bad,826.0,Lemar - The Way Love Goes,759.0,The Isley Brothers - Touch Me,844.9575000000018,Susan Tedeschi - It Hurt So Bad,789.2474999999854,Marvin Sease - Stuck In The Middle,706.0474999999985,Paul Brady - Oh What A World,0.6680880568604587,Susan Tedeschi - It Hurt So Bad,0.5375874728678159,Johnny Winter - Rockin' Pneumonia,0.4990114009243847,Paul Brady - Oh What A World,0.6755740900783942,Susan Tedeschi - It Hurt So Bad,0.5482958437119226,Johnny Winter - Rockin' Pneumonia,0.5061294132158308,The Isley Brothers - Touch Me,138.06478868617634,Bette Midler - I'm A Woman,120.0872056230932,B.B. King - Ain't That Just Like A Woman,109.93513772724624,Bette Midler - I'm A Woman,105.87676733217451,B.B. King - Ain't That Just Like A Woman,96.38105579961487,The Isley Brothers - Touch Me,95.61040377677303,Bette Midler - I'm A Woman,0.39291434656624985,Eric Clapton - Kind Hearted Woman Blues (Album Version),0.3776983005558466,Robert Johnson - Kindhearted Woman Blues,0.35227660570623887,Bette Midler - I'm A Woman,0.4224368904492077,Eric Clapton - Kind Hearted Woman Blues (Album Version),0.4042703634707603,Robert Johnson - Kindhearted Woman Blues,0.3812754027944153
TRFGGSX128F427A723,SOIBZAN12D02191BAF,ARS8GNX1187B9B5141,The Black Keys,Oceans and Streams,Attack & Release,2008,206.28853,0.788728730332,0.750949243286,blues,blues rock; blues; rock; indie; blues-rock,152,76,21.400935,0,Robin Trower - Day Of The Eagle,980.0,Lemar - The Way Love Goes,920.0,Janis Joplin - Kozmic Blues,881.0,Robin Trower - Day Of The Eagle,886.7249999999948,Lemar - The Way Love Goes,857.7624999999922,Janis Joplin - Kozmic Blues,801.6999999999848,Tom Waits - Christmas Card From A Hooker In Minneapolis,0.6691181563280503,Jackie Greene - About Cell Block #9,0.6280279733572508,Leadbelly - Backwater Blues,0.6188277425489,Tom Waits - Christmas Card From A Hooker In Minneapolis,0.6847641435988081,Jackie Greene - About Cell Block #9,0.6452177016890962,Leadbelly - Backwater Blues,0.6375846801786096,Jackie Greene - Hollywood,77.28744154755171,Tom Waits - I Don't Wanna Grow Up,75.15329404574022,Ten Years After - Losing The Dogs,69.79732977813242,Tom Waits - I Don't Wanna Grow Up,51.261485171995,Jackie Greene - Hollywood,42.969970219758366,Jonny Lang - Bump In The Road,41.22895537528706,B.B. King - All Over Again,0.18706320772346657,Jonny Lang - Long Time Coming,0.17159780648129638,B.B. King - Exactly Like You,0.1631781454033104,B.B. King - All Over Again,0.22844360826837776,Tom Waits - I Don't Wanna Grow Up,0.2195348189649064,Rory Gallagher - Don't Know Where I'm Going,0.21026564415157126
TRFLJNE12903CB44F1,SOBJBEU12AF729D526,ARS8GNX1187B9B5141,The Black Keys,When The Lights Go Out,Rubber Factory,2004,203.75465,0.835271500301,0.7417239014,blues,blues rock; blues; rock; alternative; indie,134,52,20.832667,0,Robin Trower - Day Of The Eagle,794.0,Janis Joplin - Kozmic Blues,758.0,Charley Patton - Shake It And Break It,691.0,Robin Trower - Day Of The Eagle,710.7700000000026,Janis Joplin - Kozmic Blues,687.2399999999906,Charley Patton - Shake It And Break It,628.9400000000059,Shannon McNally - Down And Dirty,0.5648937104498994,Tom Cochrane - Ragged Ass Road,0.5376921675457579,Tom Cochrane - Wildest Dreams,0.5143493171076601,Shannon McNally - Down And Dirty,0.5795693115308373,Tom Cochrane - Ragged Ass Road,0.5584282876523053,Tom Cochrane - Wildest Dreams,0.5344697073550425,Tom Cochrane - Wildest Dreams,63.960779852376405,Robin Trower - Day Of The Eagle,62.53271945973246,Steve Winwood - And I Go,60.99577206217447,Steve Winwood - And I Go,51.234634007715904,Tom Cochrane - Wildest Dreams,47.69831417694189,Jeff Beck - Full Moon Boogie,42.6087685006073,Steve Winwood - And I Go,0.24931004806136425,Ben Harper And The Blind Boys Of Alabama - There Will Be A Light,0.22639971776935863,Fats Domino - Careless Love,0.2155724434109682,Steve Winwood - And I Go,0.28331772839351066,Ben Harper And The Blind Boys Of Alabama - There Will Be A Light,0.25774738646166795,Tom Cochrane - Wildest Dreams,0.2554660910451349
TRFOGQC12903CA9D2E,SOTDIMP12AB01821E8,ARS8GNX1187B9B5141,The Black Keys,The Flame,Magic Potion,2006,275.85261,0.835271500301,0.7417239014,blues,blues rock; blues; indie rock; rock; Garage Rock,114,61,16.401219,0,The Isley Brothers - Touch Me,675.0,K-Ci & JoJo - Baby Come Back,584.0,Avant - I Wanna Know,575.0,The Isley Brothers - Touch Me,604.1062500000007,Avant - I Wanna Know,537.1187500000046,The Black Keys - Busted,533.6937499999997,Shannon McNally - Down And Dirty,0.5958698426627381,Sam Brown - Stop,0.568946218130768,Blues Traveler - Run Around,0.5663024863942427,Shannon McNally - Down And Dirty,0.6098993772267378,Blues Traveler - Run Around,0.5883121918171467,Sam Brown - Stop,0.5857929724268026,ERIC SARDINAS - Flames of Love,89.24812267927959,The Isley Brothers - Touch Me,68.22641894265952,Dave Hollister - We've Come Too Far,65.50970779126203,ERIC SARDINAS - Flames of Love,80.31252382288791,Joe Bonamassa - No Slack,45.11986191061809,Dave Hollister - We've Come Too Far,43.63755804674508,ERIC SARDINAS - Flames of Love,0.3822092814490332,Willie Dixon - Pain in My Heart,0.2219497819381045,Fats Domino - Careless Love,0.21365600342610433,ERIC SARDINAS - Flames of Love,0.4074026792725457,Willie Dixon - Pain in My Heart,0.25168420714970763,Fats Domino - Careless Love,0.23777770103770654
TRGXECP12903CDDC43,SOCLEEQ12D021B23E0,AR20CFC1187B98A25D,Ray Charles,Losing Hand,Mess Around (Best Of The Atlantic Years),0,192.9922,0.80807690374,0.668671178568,blues,blues; soul; bluezzzandlove; soul blues; RCharles,151,55,27.12932,0,K-Ci & JoJo - Baby Come Back,1512.0,The Isley Brothers - Touch Me,1383.0,Lemar - The Way Love Goes,1351.0,K-Ci & JoJo - Baby Come Back,1432.7999999999847,Lemar - The Way Love Goes,1289.7199999999987,The Isley Brothers - Touch Me,1287.4800000000157,The Jeff Healey Band - I Think I Love You Too Much,0.7390116292353694,Jeff Healey - I Think I Love You Too Much,0.7245458662234006,Chuck Berry - Merry Christmas Baby,0.7209439410414533,The Jeff Healey Band - I Think I Love You Too Much,0.7458420733762248,Jeff Healey - I Think I Love You Too Much,0.7319519343175168,Chuck Berry - Merry Christmas Baby,0.7298019628045659,Janis Joplin - Kozmic Blues,98.67655561192718,K-Ci & JoJo - Fee Fie Foe Fum,84.99939332975151,Dave Hollister - We've Come Too Far,80.01028481987905,Janis Joplin - Kozmic Blues,69.97217689547051,K-Ci & JoJo - Fee Fie Foe Fum,66.98305776652273,B.B. King - You Done Lost Your Good Thing Now,60.45510124632306,Slim Harpo - Wonderin' And Worryin',0.24103917788349996,B.B. King - You Done Lost Your Good Thing Now,0.22618768768844294,Ma Rainey - Walking Blues,0.22544059086368834,Slim Harpo - Wonderin' And Worryin',0.2677020372820178,B.B. King - You Done Lost Your Good Thing Now,0.2625594052222554,K-Ci & JoJo - Fee Fie Foe Fum,0.26215420117297944
TRHHJCL12903CB44B7,SOFRWHG12A58A7DF46,ARS8GNX1187B9B5141,The Black Keys,Hard Row,Thickfreakness,2003,194.21995,0.835271500301,0.7417239014,blues,blues; blues rock; rock; indie rock; the black keys,129,60,20.223748,0,Robin Trower - Day Of The Eagle,776.0,The Isley Brothers - Touch Me,725.0,The Blues Brothers - Everybody Needs Somebody To Love,709.0,Robin Trower - Day Of The Eagle,697.7925000000022,The Blues Brothers - Everybody Needs Somebody To Love,665.945000000003,The Isley Brothers - Touch Me,643.6587500000061,Etta James - I Just Want To Make Love To You,0.5667948906775027,Sam Brown - Stop,0.5572511531421075,Canned Heat - Reefer Blues,0.5466955381923269,Etta James - I Just Want To Make Love To You,0.578496364245084,Sam Brown - Stop,0.5734025662699854,Canned Heat - Reefer Blues,0.5620038958720619,R. Kelly - Intro - The Sermon,72.07013017985756,Albert Collins - Master Charge,69.50395973078487,Janis Joplin - Kozmic Blues,65.46380732650562,R. Kelly - Intro - The Sermon,50.6268068372998,Albert Collins - Master Charge,42.91126132017561,Ten Years After - Losing The Dogs,42.70407431778001,R. Kelly - Intro - The Sermon,0.17426511927062638,Canned Heat - Reefer Blues,0.16095770866725695,Joe Bonamassa - Your Funeral And My Trial,0.16076061278761347,R. Kelly - Intro - The Sermon,0.2295562924961862,Ten Years After - Losing The Dogs,0.20892828486744314,Bonnie Raitt - Nick Of Time,0.2087151549304291
TRJWAJC128F9327C4F,SORMDVX12AB01816AA,ARLMXEA1187B9A7D04,R. Kelly,Hump Bounce,R. Kelly,1995,246.282,0.811092052861,0.783843023046,blues,rhythm and blues; rnb; urban; soul; smooth,282,89,50.348784,0,Robin Trower - Day Of The Eagle,1794.0,The Isley Brothers - Touch Me,1744.0,Lemar - The Way Love Goes,1721.0,Robin Trower - Day Of The Eagle,1612.4725000000378,Lemar - The Way Love Goes,1599.8762499999928,Michael Jackson - Call On Me,1575.9787500000198,The Derek Trucks Band - All I Do,0.6579208891618292,Blues Traveler - Run Around,0.5534632171469961,Tom Waits - I Don't Wanna Grow Up,0.5491356202778378,The Derek Trucks Band - All I Do,0.667718031491555,Blues Traveler - Run Around,0.5720225031460622,Blues Traveler - Hook,0.5632495897264581,Janis Joplin - Kozmic Blues,123.7788952172523,Albert King - Blues Power,119.5299082813155,Michael Jackson - Call On Me,118.60766609035068,Michael Jackson - Call On Me,78.62269497800713,R. Kelly - Intro - The Sermon,76.7266812233311,Janis Joplin - Kozmic Blues,75.25676106535268,Canned Heat - Dust My Broom,0.22053825057182447,Elmore James - Dust My Broom,0.22053825057182447,Etta James - I Just Want To Make Love To You,0.2131506103288056,J. Geils Band - Night Time,0.2659808730677548,Canned Heat - Dust My Broom,0.2649619729451878,Elmore James - Dust My Broom,0.2649619729451878
TRKNKGC128F42A746A,SOUZEJD12D021B5336,AR20CFC1187B98A25D,Ray Charles,C.C. Rider,Mess Around,0,154.22649,0.80807690374,0.711719503233,blues,blues; RB,368,99,57.192657,0,Robin Trower - Day Of The Eagle,2745.0,The Isley Brothers - Touch Me,2516.0,K-Ci & JoJo - Baby Come Back,2450.0,Robin Trower - Day Of The Eagle,2521.8574999999964,The Isley Brothers - Touch Me,2283.916249999984,K-Ci & JoJo - Baby Come Back,2257.568749999981,Shannon McNally - Down And Dirty,0.6937393530547741,B.B. King - You Done Lost Your Good Thing Now,0.6610027430068395,Avant - Y.O.U.,0.6520485148590137,Shannon McNally - Down And Dirty,0.7038096574177413,B.B. King - You Done Lost Your Good Thing Now,0.6719061649942404,Avant - Y.O.U.,0.6640225161733381,Johnny Winter - Blinded By Love,160.776041331146,The Isley Brothers - Touch Me,156.25122191230156,Mississippi Fred McDowell - Louise,148.39055331360638,Johnny Winter - Blinded By Love,114.98700065409263,Mississippi Fred McDowell - Louise,110.48468370767445,Robert Johnson - Sweet Home Chicago,104.56712149827698,Fats Domino - Careless Love,0.30044830643213055,Robert Johnson - Sweet Home Chicago,0.2645039210869767,Little Walter - Key To The Highway,0.2520747636233564,Fats Domino - Careless Love,0.3262360448926654,Robert Johnson - Sweet Home Chicago,0.3023723173868658,Little Walter - Key To The Highway,0.2990190217336742
TRKSEEY12903CCD312,SOTEPSZ12AB018C99D,ARS8GNX1187B9B5141,The Black Keys,Ten Cent Pistol,Brothers,2010,269.29587,0.835271500301,0.7417239014,blues,blues rock; rock; Garage Rock; blues; indie rock,163,73,21.330729,0,B.B. King - Saturday Night Fish Fry,406.0,Phil Collins - Invisible Touch ( LP Version ),299.0,Albert Collins - Master Charge,283.0,B.B. King - Saturday Night Fish Fry,340.1037500000002,Phil Collins - Invisible Touch ( LP Version ),266.72124999999556,B.B. King - Never Trust A Woman,250.6137499999997,Savoy Brown - Poor Girl,0.45495273289401233,Tom Waits - Reeperbahn,0.40595356128567484,John Mayall - Sleeping By Her Side,0.3606238921314878,Savoy Brown - Poor Girl,0.47838163224091385,Tom Waits - Reeperbahn,0.43500566336653784,John Mayall - Sleeping By Her Side,0.3874957288069915,The Isley Brothers - Touch Me,130.39898586526442,Phil Collins - Invisible Touch ( LP Version ),94.7659246668054,Albert Collins - Master Charge,94.72738266272312,Phil Collins - Invisible Touch ( LP Version ),75.81080427131813,The Isley Brothers - Touch Me,75.55225217248908,Jonny Lang - The One I Got,72.4650951259778,Robert Johnson - Kindhearted Woman Blues,0.24565913542538972,Jonny Lang - The One I Got,0.2383006247458068,Phil Collins - Invisible Touch ( LP Version ),0.2367309772771701,Jonny Lang - The One I Got,0.28819625741667343,Robert Johnson - Kindhearted Woman Blues,0.2856593557479461,Phil Collins - Invisible Touch ( LP Version ),0.2793406389685361
TRLWIBC128E0792E2C,SORMUAO12A6D4F9262,ARLAUED1187B9ACEAF,Eric Clapton,Early In The Morning,Just One Night,1978,431.51628,0.791830356538,0.635429400415,blues,blues; rock; classic rock; blues rock; eric clapton,210,63,28.035692,0,K-Ci & JoJo - Baby Come Back,1139.0,The Isley Brothers - Touch Me,1067.0,Robin Trower - Day Of The Eagle,1030.0,K-Ci & JoJo - Baby Come Back,1041.2375000000236,The Isley Brothers - Touch Me,949.0925000000017,Robin Trower - Day Of The Eagle,916.6349999999924,Gil Scott-Heron - Me And The Devil,0.5755248582468112,Bonnie Raitt - Nick Of Time,0.5205973802618381,Elmore James - Whose Muddy Shoes,0.5132132866460097,Gil Scott-Heron - Me And The Devil,0.5968675616148561,Bonnie Raitt - Nick Of Time,0.5440216724787232,Elmore James - Whose Muddy Shoes,0.5327735118714116,Fleetwood Mac - Allow Me One More Show,97.71498503542124,Robin Trower - Day Of The Eagle,93.37996906432471,Janis Joplin - Kozmic Blues,91.66054970355967,Fleetwood Mac - Allow Me One More Show,81.55262896858275,Johnny Winter - Lay Down Your Sorrows,73.73915343939798,Tab Benoit - Shining Moon,71.32127750833999,Fleetwood Mac - Allow Me One More Show,0.27964959232879144,Tab Benoit - Shining Moon,0.2645675746192127,Memphis Minnie - If You See My Rooster (Please Run Him Home),0.24854830113936566,Fleetwood Mac - Allow Me One More Show,0.31736283688959677,Tab Benoit - Shining Moon,0.29522308747943776,Memphis Minnie - If You See My Rooster (Please Run Him Home),0.2875371924992405
TRMMALW128F92FD049,SOVUCRS12A58A7D207,ARZENOX1187B98A645,John Mayer,Out Of My Mind,Where The Light Is: John Mayer Live In Los Angeles,0,610.53342,0.837947909189,0.787679354478,blues,blues; guitar; blues rock; singer-songwriter; live,186,47,38.678159,0,The Isley Brothers - Touch Me,1550.0,Skip James - I'm So Glad,1499.0,Lemar - The Way Love Goes,1466.0,Skip James - I'm So Glad,1452.135000000031,The Isley Brothers - Touch Me,1414.1825000000135,Lemar - The Way Love Goes,1378.8675000000064,James Taylor - Steamroller Blues,0.628977018682449,James Taylor - Steamroller (LP Version),0.6234383034194311,John Mayall - I'm Gonna Fight For You J.B.,0.5951689031919252,James Taylor - Steamroller Blues,0.6396133464854309,James Taylor - Steamroller (LP Version),0.6345601134759689,John Mayall - I'm Gonna Fight For You J.B.,0.6077254349504957,The Isley Brothers - Touch Me,92.24777980849267,Albert Collins - Master Charge,81.20742709676641,Janis Joplin - Kozmic Blues,77.84601041321753,Colin James - Sit Right Here,57.40687248785446,The Blues Brothers - Messin' With The Kid (Live Version),56.06535449979822,Ruthie Foster - People Grinnin' In Your Face,53.290453327995706,Ruthie Foster - People Grinnin' In Your Face,0.20759166225768477,Skip James - I'm So Glad,0.1856747546168156,Colin James - Sit Right Here,0.18467594986907948,Ruthie Foster - People Grinnin' In Your Face,0.23566965720641309,Colin James - Sit Right Here,0.22508531058158407,Rory Gallagher - Laundromat,0.21918791065394946
TRNWHUD128F932E304,SOXUKQZ12AB01860EE,ARXPPEY1187FB51DF4,Michael Jackson,Call On Me,Gold,1984,218.48771,0.86652031981,0.766545450757,blues,rhythum and blues tag; pop; michael jackson; king of pop; Immortal,433,128,60.737139,0,K-Ci & JoJo - Baby Come Back,3617.0,Charley Patton - Shake It And Break It,3342.0,The Isley Brothers - Touch Me,3226.0,K-Ci & JoJo - Baby Come Back,3376.306249999991,Charley Patton - Shake It And Break It,3133.885000000064,The Isley Brothers - Touch Me,2935.70875000004,Blues Traveler - Hook,0.7916165377099581,Jonny Lang - Breakin Me,0.751743310423164,R. Kelly - Intro - The Sermon,0.7358476518760828,Blues Traveler - Hook,0.8019385595698869,Jonny Lang - Breakin Me,0.7643280285679763,R. Kelly - Intro - The Sermon,0.7501552372808454,Blues Traveler - Run Around,186.65990188133546,Avant - Out of Character,182.58484372773262,K-Ci & JoJo - Baby Come Back,174.7509607333358,Avant - I Wanna Know,128.80852564475308,Avant - Out of Character,125.1183286289779,K-Ci & JoJo - Baby Come Back,125.04328792657672,Avant - I Wanna Know,0.28693167349997195,Avant - Out of Character,0.24645250994165357,K-Ci & JoJo - Baby Come Back,0.24618481159195352,Avant - I Wanna Know,0.34158117757521295,Avant - Out of Character,0.32301572897246533,K-Ci & JoJo - Baby Come Back,0.31281944685343377
TRNZQVO128F427A71E,SOIQUSV12A8C13A402,ARS8GNX1187B9B5141,The Black Keys,Lies,Attack & Release,2008,238.99383,0.835271500301,0.7417239014,blues,blues rock; blues; rock; indie; 00s,131,75,19.672316,0,The Isley Brothers - Touch Me,738.0,Lemar - The Way Love Goes,691.0,Janis Joplin - Kozmic Blues,676.0,The Isley Brothers - Touch Me,650.6887500000022,Lemar - The Way Love Goes,634.986249999986,Janis Joplin - Kozmic Blues,604.629999999996,Blues Traveler - Hook,0.5360122137876574,Joe Bonamassa - Lie #1,0.5054906275705728,Chuck Berry - I Got To Find My Baby,0.5043754758026726,Blues Traveler - Hook,0.5573771271159703,Blues Traveler - Run Around,0.5305089883293844,Joe Bonamassa - Lie #1,0.5255463605907424,Johnny Winter - Blinded By Love,113.8361578293969,Janis Joplin - Kozmic Blues,106.68253034315893,Little Milton - Walking The Backstreets And Crying,90.25708124440219,Johnny Winter - Blinded By Love,85.63878207040753,Little Milton - Walking The Backstreets And Crying,71.35653007961471,Janis Joplin - Kozmic Blues,70.50298940083867,Chuck Berry - I Got To Find My Baby,0.2329962104762454,Little Milton - Walking The Backstreets And Crying,0.20938820527186755,Blues Traveler - Hook,0.2083824644718763,Chuck Berry - I Got To Find My Baby,0.2736151013995405,Blues Traveler - Hook,0.27041522847573374,Little Milton - Walking The Backstreets And Crying,0.2509303100082735
TROFEVE12903CD8AAA,SONQLUB12D02199FCD,AR66H0N1187B9AE91E,Etta James,A Sunday Kind of Love,At the Movies: Lights! Camera! Zooma! Zooma!,1993,195.49995,0.774411519667,0.641347950577,blues,blues; jazz; soul; female vocalists; Love,189,78,26.153394,0,Lemar - The Way Love Goes,1068.0,Robin Trower - Day Of The Eagle,968.0,Bob Dylan - Shot Of Love,867.0,Lemar - The Way Love Goes,1000.9750000000023,Robin Trower - Day Of The Eagle,867.5500000000017,Bob Dylan - Shot Of Love,815.3749999999874,Johnny Winter - Gangster Of Love,0.6095524268116826,Chuck Berry - No Money Down,0.5657685841657838,Tom Waits - Christmas Card From A Hooker In Minneapolis,0.5528453934246025,Johnny Winter - Gangster Of Love,0.6254725516892167,Chuck Berry - No Money Down,0.5796522083764064,Tom Waits - Christmas Card From A Hooker In Minneapolis,0.5712125935029336,Jackie Greene - Hollywood,135.12044418617486,The Jeff Healey Band - How Long Can A Man Be Strong,117.7747371434274,The Black Keys - All Hands Against His Own,106.10763301850454,Jackie Greene - Hollywood,96.77933824566635,The Jeff Healey Band - How Long Can A Man Be Strong,88.3353126422036,The Black Keys - All Hands Against His Own,85.87392284560512,Rory Gallagher - Out On The Western Plain,0.3287325387867346,The Black Keys - All Hands Against His Own,0.20831246788458832,Jackie Greene - Hollywood,0.2055828474503962,Rory Gallagher - Out On The Western Plain,0.3478348010529566,Jackie Greene - Hollywood,0.26365614212760663,The Black Keys - All Hands Against His Own,0.24532447164274443
TRPEBTH128F9327C4D,SOYTJAC12AF729F49D,ARLMXEA1187B9A7D04,R. Kelly,Intro - The Sermon,R. Kelly,1995,201.24689,0.811092052861,0.783843023046,blues,rhythm and blues; intro-the sermon,360,124,47.780749,0,Robin Trower - Day Of The Eagle,2545.0,The Isley Brothers - Touch Me,2408.0,Charley Patton - Shake It And Break It,2336.0,Robin Trower - Day Of The Eagle,2311.8124999999905,The Isley Brothers - Touch Me,2165.4687499999814,Charley Patton - Shake It And Break It,2162.1250000000186,Blues Traveler - Hook,0.7430112475755617,Michael Jackson - Call On Me,0.7358476518760894,Ten Years After - Losing The Dogs,0.7332011559639796,Blues Traveler - Hook,0.756381455883275,Michael Jackson - Call On Me,0.7501552372808454,Ten Years After - Losing The Dogs,0.7493609483581477,The Isley Brothers - Touch Me,194.3316057277261,Albert King - Blues Power,192.52942756752597,Albert Collins - Master Charge,184.98664289222785,Albert King - Blues Power,126.40354913465303,Albert Collins - Master Charge,117.22565915544858,Janis Joplin - Misery 'N,100.36813969825923,Albert Collins - Master Charge,0.22563374284653934,Albert King - Blues Power,0.22427051610742724,Robben Ford - Sometime Love,0.2178685671809528,Albert Collins - Master Charge,0.31472555592019624,Albert King - Blues Power,0.3057197443064752,Rory Gallagher - No Peace For The Wicked,0.27215848520973546
TRPMJOK128F92F317A,SOQWJXH12AAF3B5B0F,AR20CFC1187B98A25D,Ray Charles,The Sun's Gonna Shine Again,The Soul of a Man,0,157.83138,0.759912526334,0.673207274956,blues,rhythm and blues; blues; soul; rnb; jazz,116,54,19.899749,0,The Isley Brothers - Touch Me,748.0,K-Ci & JoJo - Baby Come Back,741.0,Lemar - The Way Love Goes,695.0,K-Ci & JoJo - Baby Come Back,674.1749999999932,The Isley Brothers - Touch Me,667.4049999999985,Lemar - The Way Love Goes,643.2949999999963,Skip James - Devil Got My Woman,0.5526260631506769,Robben Ford - The Way You Treated Me (You're Gonna Be Sorry),0.5434697373049154,J.J. Cale - You Got Me On So Bad,0.5007606731779508,Skip James - Devil Got My Woman,0.5696912691762414,Robben Ford - The Way You Treated Me (You're Gonna Be Sorry),0.5577570277273353,J.J. Cale - You Got Me On So Bad,0.5180100245380252,Janis Joplin - Kozmic Blues,121.00651979077769,The Isley Brothers - Touch Me,109.46802700697839,Blind Willie Johnson - If I Had My Way I'd Tear This Building Down,103.68970751037709,Janis Joplin - Kozmic Blues,89.66383572220651,Robben Ford - The Way You Treated Me (You're Gonna Be Sorry),78.849737473632,Blind Willie Johnson - If I Had My Way I'd Tear This Building Down,77.8670392545644,Robben Ford - The Way You Treated Me (You're Gonna Be Sorry),0.25564770766018335,The Allman Brothers Band - Stormy Monday,0.2504460236739332,John Lee Hooker - Down At The Landing,0.24666324962440525,Robben Ford - The Way You Treated Me (You're Gonna Be Sorry),0.28779403583188945,The Allman Brothers Band - Stormy Monday,0.27694233057172557,John Lee Hooker - Down At The Landing,0.2757973050585204
TRPTCMZ128F9340B09,SOLKOOO12AB018794A,ARS8GNX1187B9B5141,The Black Keys,10 A.M. Automatic,Rubber Factory,2004,179.12118,0.835271500301,0.7417239014,blues,blues rock; rock; indie rock; blues; indie,103,50,17.663522,0,The Isley Brothers - Touch Me,654.0,The Black Keys - Busted,636.0,Mississippi Sheiks - I've Got Blood In My Eyes For You,619.0,The Black Keys - Busted,599.5900000000005,The Isley Brothers - Touch Me,588.3299999999992,Mississippi Sheiks - I've Got Blood In My Eyes For You,581.380000000005,Janis Joplin - Intruder,0.5754967948690421,Albert King - Laundromat Blues,0.5728841581689718,Avant - Y.O.U.,0.5605547875174884,Janis Joplin - Intruder,0.5914906477273012,Albert King - Laundromat Blues,0.5869414323234916,Avant - Y.O.U.,0.5744668613407579,Albert King - Blues Power,93.09058357749579,Ten Years After - Losing The Dogs,85.02799268091238,Albert Collins - Master Charge,79.70132073460329,Albert King - Blues Power,70.35707296930593,Ten Years After - Losing The Dogs,66.34082377667728,Albert Collins - Master Charge,56.4056749283206,Johnny Winter - Rockin' Pneumonia,0.33290032099361433,The Derek Trucks Band - Revolution,0.2708951245537952,Ten Years After - Losing The Dogs,0.24669337244168596,Johnny Winter - Rockin' Pneumonia,0.3453251607258264,The Derek Trucks Band - Revolution,0.29376496827103565,Ten Years After - Losing The Dogs,0.2929279655332329
TRQNNKX12903CB44CA,SOCULJG12A8AE4714D,ARS8GNX1187B9B5141,The Black Keys,Have Love Will Travel,Thickfreakness,2003,182.96118,0.788748322714,0.7417239014,blues,blues rock; rock; blues; cover; indie rock,192,63,32.32646,0,K-Ci & JoJo - Baby Come Back,1368.0,Lemar - The Way Love Goes,1329.0,Joe Bonamassa - Asking Around For You,1258.0,K-Ci & JoJo - Baby Come Back,1277.0437500000378,Lemar - The Way Love Goes,1258.6237500000013,Joe Bonamassa - Asking Around For You,1197.3625000000127,Fleetwood Mac - Need Your Love Tonight,0.6037170361963162,Joe Bonamassa - Asking Around For You,0.5895574662003757,ERIC SARDINAS - Sorrow's Kitchen,0.5544456979504653,Fleetwood Mac - Need Your Love Tonight,0.6159218019276386,Joe Bonamassa - Asking Around For You,0.6013387069281705,ERIC SARDINAS - Sorrow's Kitchen,0.5678778885776363,The Isley Brothers - Touch Me,185.1166262826479,Janis Joplin - Kozmic Blues,170.16893508695927,Lemar - The Way Love Goes,104.53278036790945,Janis Joplin - Kozmic Blues,137.67731798035558,The Isley Brothers - Touch Me,136.45243109897424,Lemar - The Way Love Goes,80.23560244796037,Janis Joplin - Kozmic Blues,0.30376045092589743,Pat Travers - I La La La Love You,0.30116844492427103,The Mick Fleetwood Blues Band - Black Magic Woman,0.293443930950527,Janis Joplin - Kozmic Blues,0.3473449947689902,Pat Travers - I La La La Love You,0.328557382722397,The Mick Fleetwood Blues Band - Black Magic Woman,0.32307495976173567
